subject_id	subject	target	target title	AHA review 2 after Comments from AM
http://id.who.int/icd/entity/1469773180	Gastroesophageal junction	http://id.who.int/icd/entity/1443934016	Cardioesophageal junction	eq
http://id.who.int/icd/entity/1029660715	Oesophagus	http://id.who.int/icd/entity/72252748	Oesophagus	eq
http://id.who.int/icd/entity/1400951602	Stomach	http://id.who.int/icd/entity/1493524587	Stomach	eq
http://id.who.int/icd/entity/2021506978	Duodenum	http://id.who.int/icd/entity/337700	Duodenum	eq
http://id.who.int/icd/entity/2109515250	"Vein, not elsewhere classified"	http://id.who.int/icd/entity/832846369	Veins	nan
http://id.who.int/icd/entity/48687255	Hip joint	http://id.who.int/icd/entity/1188078244	Hip joint	eq
http://id.who.int/icd/entity/1524976141	Other and unspecified body system and function targets	http://id.who.int/icd/entity/1644747126	Functional anatomy	????
http://id.who.int/icd/entity/1563923346	Soft tissue of trunk	http://id.who.int/icd/entity/751853343	nan	
http://id.who.int/icd/entity/476546881	Testis	http://id.who.int/icd/entity/1002532547	Testis	eq
http://id.who.int/icd/entity/1650614484	"Musculoskeletal structures, not elsewhere classified"	http://id.who.int/icd/entity/40907641	Musculoskeletal system	nan
http://id.who.int/icd/entity/8875782	Soft tissue of head or neck	http://id.who.int/icd/entity/751853343	nan	
http://id.who.int/icd/entity/1919596850	Spinal cord structures	http://id.who.int/icd/entity/1150229943	Spinal cord	br
http://id.who.int/icd/entity/1107741272	Musculoskeletal structures of forearm	http://id.who.int/icd/entity/1477228030	Forearm	na
http://id.who.int/icd/entity/1652076574	Ductus arteriosus	http://id.who.int/icd/entity/1885434231	Artery of thorax	na
http://id.who.int/icd/entity/171621714	Mastoid sinus	http://id.who.int/icd/entity/595221519	Mastoid antrum	eq
http://id.who.int/icd/entity/952927777	Cerebral vessels	http://id.who.int/icd/entity/646733537	Cerebral vasculature	????
http://id.who.int/icd/entity/238274750	Whole body	nan	nan	
				
	Andrea and Ann-Helene have reviewed their maps - shown as red letter and yellow cells in column andrea 2 and ann			
	in column ann - Ann-Helene has added maps when only one maps earlier from Andrea - red letter no coloured cells			
				
	AHA suggested as grey cells - all reviewers agree			
	AHA suggested as yellow cells - two or more  reviewers agree			
	AHA suggested as blue cells - AHA decided 			
	AHA suggested as orange cells - issue to be solved			
	AM column F - changes during the last review			
